B365Player1,B365Player2,Best of,Date,Player1Pts,Player1Rank,Player1,Player1Sets,Round,Series,Surface,Player2Pts,Player2Rank,Player2,Player2Sets,Winner
1.0,21.0,5,2010-01-20,9310,2,Nadal R.,0,2nd Round,Grand Slam,Hard,612,75,Lacko L.,0,Nadal R.
6.0,1.11,5,2010-01-20,156,284,Sorensen L.,0,2nd Round,Grand Slam,Hard,1260,28,Isner J.,0,Isner J.
1.5,2.5,5,2010-01-20,1405,24,Ljubicic I.,0,2nd Round,Grand Slam,Hard,407,131,Golubev A.,0,Ljubicic I.
5.5,1.12,5,2010-01-20,525,100,Kunitsyn I.,0,2nd Round,Grand Slam,Hard,1765,19,Wawrinka S.,0,Wawrinka S.
01.04,10.0,5,2010-01-20,2610,12,Monfils G.,0,2nd Round,Grand Slam,Hard,208,224,Veic A.,0,Monfils G.
1.4,2.75,5,2010-01-20,1220,30,Troicki V.,0,2nd Round,Grand Slam,Hard,746,60,Mayer F.,0,Mayer F.
1.72,2.0,5,2010-01-20,665,64,Serra F.,0,2nd Round,Grand Slam,Hard,398,132,Nieminen J.,0,Serra F.
4.33,1.2,5,2010-01-20,935,45,Blake J.,0,2nd Round,Grand Slam,Hard,6580,5,Del Potro J.M.,0,Del Potro J.M.
1.57,2.25,5,2010-01-20,1015,39,Karlovic I.,0,2nd Round,Grand Slam,Hard,969,43,Benneteau J.,0,Karlovic I.
15.0,01.01,5,2010-01-20,775,57,Gicquel M.,0,2nd Round,Grand Slam,Hard,6780,4,Murray A.,0,Murray A.
1.1,6.5,5,2010-01-20,2430,14,Cilic M.,0,2nd Round,Grand Slam,Hard,150,289,Tomic B.,0,Cilic M.
15.0,01.01,5,2010-01-21,455,119,Marchenko I.,0,2nd Round,Grand Slam,Hard,4930,6,Davydenko N.,0,Davydenko N.
1.66,2.1,5,2010-01-21,1305,25,Almagro N.,0,2nd Round,Grand Slam,Hard,1016,38,Becker B.,0,Almagro N.
1.61,2.2,5,2010-01-21,653,66,Berrer M.,0,2nd Round,Grand Slam,Hard,515,103,Istomin D.,0,Istomin D.
1.72,2.0,5,2010-01-21,1215,31,Baghdatis M.,0,2nd Round,Grand Slam,Hard,1825,18,Ferrer D.,0,Baghdatis M.
12.0,01.02,5,2010-01-21,775,58,Chiudinelli M.,0,2nd Round,Grand Slam,Hard,8310,3,Djokovic N.,0,Djokovic N.
1.33,3.25,5,2010-01-21,1170,33,Monaco J.,0,2nd Round,Grand Slam,Hard,627,72,Llodra M.,0,Monaco J.
1.83,1.83,5,2010-01-21,483,113,Granollers M.,0,2nd Round,Grand Slam,Hard,594,77,Falla A.,0,Falla A.
1.14,5.0,5,2010-01-21,1690,20,Youzhny M.,0,2nd Round,Grand Slam,Hard,546,92,Hajek J.,0,Youzhny M.
2.2,1.61,5,2010-01-21,483,114,Giraldo S.,0,2nd Round,Grand Slam,Hard,573,86,Kubot L.,0,Kubot L.
1.61,2.2,5,2010-01-21,1855,17,Haas T.,0,2nd Round,Grand Slam,Hard,1060,36,Tipsarevic J.,0,Haas T.
2.0,1.72,5,2010-01-21,260,185,Dodig I.,0,2nd Round,Grand Slam,Hard,377,134,Koubek S.,0,Koubek S.
01.06,8.0,5,2010-01-21,1600,22,Hewitt L.,0,2nd Round,Grand Slam,Hard,244,195,Young D.,0,Hewitt L.
2.1,1.66,5,2010-01-21,515,104,Robert S.,0,2nd Round,Grand Slam,Hard,1185,32,Montanes A.,0,Montanes A.
1.12,5.5,5,2010-01-21,2875,10,Tsonga J.W.,0,2nd Round,Grand Slam,Hard,588,79,Dent T.,0,Tsonga J.W.
15.0,01.01,5,2010-01-21,905,47,Hanescu V.,0,2nd Round,Grand Slam,Hard,10550,1,Federer R.,0,Federer R.
01.02,12.0,5,2010-01-21,3300,9,Verdasco F.,0,2nd Round,Grand Slam,Hard,225,209,Sergeyev I.,0,Verdasco F.
7.0,01.08,5,2010-01-22,905,46,Lopez F.,0,3rd Round,Grand Slam,Hard,4510,7,Roddick A.,0,Roddick A.
1.22,4.0,5,2010-01-22,2870,11,Gonzalez F.,0,3rd Round,Grand Slam,Hard,860,53,Korolev E.,0,Gonzalez F.
21.0,1.0,5,2010-01-22,665,64,Serra F.,0,3rd Round,Grand Slam,Hard,6780,4,Murray A.,0,Murray A.
2.62,1.44,5,2010-01-22,1260,28,Isner J.,0,3rd Round,Grand Slam,Hard,2610,12,Monfils G.,0,Isner J.
9.0,01.05,5,2010-01-22,746,60,Mayer F.,0,3rd Round,Grand Slam,Hard,6580,5,Del Potro J.M.,0,Del Potro J.M.
1.66,2.1,5,2010-01-22,2430,14,Cilic M.,0,3rd Round,Grand Slam,Hard,1765,19,Wawrinka S.,0,Cilic M.
10.0,01.04,5,2010-01-22,1260,26,Kohlschreiber P.,0,3rd Round,Grand Slam,Hard,9310,2,Nadal R.,0,Nadal R.
1.8,1.9,5,2010-01-22,1015,39,Karlovic I.,0,3rd Round,Grand Slam,Hard,1405,24,Ljubicic I.,0,Karlovic I.
21.0,1.005,5,2010-01-23,1185,32,Montanes A.,0,3rd Round,Grand Slam,Hard,10550,1,Federer R.,0,Federer R.
01.05,9.0,5,2010-01-23,4930,6,Davydenko N.,0,3rd Round,Grand Slam,Hard,1170,33,Monaco J.,0,Davydenko N.
15.0,01.01,5,2010-01-23,515,103,Istomin D.,0,3rd Round,Grand Slam,Hard,8310,3,Djokovic N.,0,Djokovic N.
1.66,2.1,5,2010-01-23,1305,25,Almagro N.,0,3rd Round,Grand Slam,Hard,594,77,Falla A.,0,Almagro N.
3.4,1.3,5,2010-01-23,1855,17,Haas T.,0,3rd Round,Grand Slam,Hard,2875,10,Tsonga J.W.,0,Tsonga J.W.
01.07,7.5,5,2010-01-24,6780,4,Murray A.,0,4th Round,Grand Slam,Hard,1260,28,Isner J.,0,Murray A.
6.5,1.1,5,2010-01-24,1015,39,Karlovic I.,0,4th Round,Grand Slam,Hard,9310,2,Nadal R.,0,Nadal R.
2.5,1.5,5,2010-01-24,2430,14,Cilic M.,0,4th Round,Grand Slam,Hard,6580,5,Del Potro J.M.,0,Cilic M.
3.75,1.25,5,2010-01-24,2870,11,Gonzalez F.,0,4th Round,Grand Slam,Hard,4510,7,Roddick A.,0,Roddick A.
1.3,3.4,5,2010-01-25,4930,6,Davydenko N.,0,4th Round,Grand Slam,Hard,3300,9,Verdasco F.,0,Davydenko N.
13.0,01.01,5,2010-01-25,573,86,Kubot L.,0,4th Round,Grand Slam,Hard,8310,3,Djokovic N.,0,Djokovic N.
1.11,6.0,5,2010-01-25,2875,10,Tsonga J.W.,0,4th Round,Grand Slam,Hard,1305,25,Almagro N.,0,Tsonga J.W.
7.5,01.07,5,2010-01-25,1600,22,Hewitt L.,0,4th Round,Grand Slam,Hard,10550,1,Federer R.,0,Federer R.
2.37,1.57,5,2010-01-26,2430,14,Cilic M.,0,Quarterfinals,Grand Slam,Hard,4510,7,Roddick A.,0,Cilic M.
3.4,1.33,5,2010-01-27,4930,6,Davydenko N.,0,Quarterfinals,Grand Slam,Hard,10550,1,Federer R.,0,Federer R.
3.0,1.4,5,2010-01-27,2875,10,Tsonga J.W.,0,Quarterfinals,Grand Slam,Hard,8310,3,Djokovic N.,0,Tsonga J.W.
4.5,1.2,5,2010-01-28,2430,14,Cilic M.,0,Semifinals,Grand Slam,Hard,6780,4,Murray A.,0,Murray A.
1.12,6.0,5,2010-01-29,10550,1,Federer R.,0,Semifinals,Grand Slam,Hard,2875,10,Tsonga J.W.,0,Federer R.
2.5,1.53,5,2010-01-31,6780,4,Murray A.,0,The Final,Grand Slam,Hard,10550,1,Federer R.,0,Federer R.
1.66,2.1,3,2010-02-01,472,117,Kavcic B.,0,1st Round,ATP250,Hard,338,147,Ascione T.,0,Kavcic B.
3.5,1.28,3,2010-02-01,304,166,Evans B.,0,1st Round,ATP250,Hard,535,100,Robert S.,0,Robert S.
3.5,1.28,3,2010-02-01,376,139,Recouderc L.,0,1st Round,ATP250,Hard,512,104,Darcis S.,0,Recouderc L.
1.57,2.25,3,2010-02-01,194,233,De Voest R.,0,1st Round,ATP250,Hard,588,83,Ram R.,0,Ram R.
2.16,1.722,3,2010-02-02,132,316,Prpic F.,0,1st Round,ATP250,Hard,434,126,Navarro-Pastor I.,0,Prpic F.
1.36,3.0,3,2010-02-02,433,127,Nieminen J.,0,1st Round,ATP250,Hard,437,125,Lu Y.H.,0,Lu Y.H.
3.75,1.25,3,2010-02-02,98,375,Klaasen R.,0,1st Round,ATP250,Hard,415,132,Guez D.,0,Klaasen R.
1.25,3.75,3,2010-02-02,806,53,Chiudinelli M.,0,1st Round,ATP250,Hard,370,141,Brown D.,0,Brown D.
1.44,2.62,3,2010-02-02,454,121,Ouanna J.,0,1st Round,ATP250,Hard,468,118,Levy H.,0,Ouanna J.
4.526666666666666,1.209,3,2010-02-02,194,234,Balleret B.,0,1st Round,ATP250,Hard,985,39,Lopez F.,0,Lopez F.
1.53,2.37,3,2010-02-02,429,128,Phau B.,0,1st Round,ATP250,Hard,85,409,Wolmarans F.,0,Phau B.
1.72,2.0,3,2010-02-02,183,247,Okun N.,0,1st Round,ATP250,Hard,149,290,Van Der Merwe I.,0,Van Der Merwe I.
2.62,1.44,3,2010-02-02,317,162,Devvarman S.,0,1st Round,ATP250,Hard,506,106,Malisse X.,0,Devvarman S.
7.5,01.07,3,2010-02-02,324,154,Hrbaty D.,0,1st Round,ATP250,Hard,2520,13,Monfils G.,0,Monfils G.
2.5,1.5,3,2010-02-02,394,134,Alves T.,0,1st Round,ATP250,Hard,477,115,Dolgopolov O.,0,Alves T.
7.0,01.08,3,2010-02-02,416,131,Beck K.,0,1st Round,ATP250,Hard,1780,18,Ferrer D.,0,Ferrer D.
1.66,2.1,3,2010-02-03,370,141,Brown D.,0,2nd Round,ATP250,Hard,376,139,Recouderc L.,0,Brown D.
1.9,1.8,3,2010-02-03,429,128,Phau B.,0,2nd Round,ATP250,Hard,588,83,Ram R.,0,Ram R.
1.44,2.62,3,2010-02-03,535,100,Robert S.,0,2nd Round,ATP250,Hard,149,290,Van Der Merwe I.,0,Robert S.
4.5,1.16,3,2010-02-03,472,117,Kavcic B.,0,2nd Round,ATP250,Hard,985,39,Lopez F.,0,Lopez F.
1.5,2.5,3,2010-02-04,317,162,Devvarman S.,0,2nd Round,ATP250,Hard,394,134,Alves T.,0,Devvarman S.
8.0,01.06,3,2010-02-04,132,316,Prpic F.,0,2nd Round,ATP250,Hard,1780,18,Ferrer D.,0,Ferrer D.
1.36,3.0,3,2010-02-04,437,125,Lu Y.H.,0,2nd Round,ATP250,Hard,98,375,Klaasen R.,0,Lu Y.H.
6.0,1.11,3,2010-02-04,454,121,Ouanna J.,0,2nd Round,ATP250,Hard,2520,13,Monfils G.,0,Monfils G.
1.72,2.0,3,2010-02-05,535,100,Robert S.,0,Quarterfinals,ATP250,Hard,370,141,Brown D.,0,Robert S.
5.5,1.12,3,2010-02-05,317,162,Devvarman S.,0,Quarterfinals,ATP250,Hard,1780,18,Ferrer D.,0,Ferrer D.
1.28,3.5,3,2010-02-05,985,39,Lopez F.,0,Quarterfinals,ATP250,Hard,588,83,Ram R.,0,Lopez F.
6.5,1.1,3,2010-02-05,437,125,Lu Y.H.,0,Quarterfinals,ATP250,Hard,2520,13,Monfils G.,0,Monfils G.
6.0,1.11,3,2010-02-06,535,100,Robert S.,0,Semifinals,ATP250,Hard,1780,18,Ferrer D.,0,Robert S.
1.3,3.4,3,2010-02-06,2520,13,Monfils G.,0,Semifinals,ATP250,Hard,985,39,Lopez F.,0,Lopez F.
1.36,3.2,3,2010-02-07,985,39,Lopez F.,0,The Final,ATP250,Hard,535,100,Robert S.,0,Lopez F.
1.4,2.75,3,2010-02-01,707,64,Starace P.,0,1st Round,ATP250,Clay,631,73,Luczak P.,0,Luczak P.
1.9,1.8,3,2010-02-01,429,129,Martin A.,0,1st Round,ATP250,Clay,565,89,Daniel M.,0,Martin A.
4.0,1.22,3,2010-02-01,208,223,Aguilar J.,0,1st Round,ATP250,Clay,621,77,Chela J.I.,0,Chela J.I.
1.22,4.0,3,2010-02-02,1250,29,Monaco J.,0,1st Round,ATP250,Clay,537,98,Massu N.,0,Monaco J.
2.25,1.57,3,2010-02-02,506,107,Ventura S.,0,1st Round,ATP250,Clay,461,119,Riba P.,0,Riba P.
2.1,1.66,3,2010-02-02,739,61,Kubot L.,0,1st Round,ATP250,Clay,821,51,Zeballos H.,0,Kubot L.
2.37,1.53,3,2010-02-02,178,257,Aranguren J.M.,0,1st Round,ATP250,Clay,321,158,Marrero D.,0,Marrero D.
1.4,2.75,3,2010-02-02,1121,35,Bellucci T.,0,1st Round,ATP250,Clay,540,97,Lapentti N.,0,Bellucci T.
1.5,2.5,3,2010-02-02,729,63,Greul S.,0,1st Round,ATP250,Clay,220,208,Souza J.,0,Souza J.
01.08,7.0,3,2010-02-02,880,49,Acasuso J.,0,1st Round,ATP250,Clay,54,517,Podlipnik H.,0,Acasuso J.
3.5,1.28,3,2010-02-02,580,86,Lorenzi P.,0,1st Round,ATP250,Clay,608,79,Schwank E.,0,Schwank E.
1.9,1.8,3,2010-02-02,321,156,Ramirez-Hidalgo R.,0,1st Round,ATP250,Clay,460,120,Crivoi V.,0,Ramirez-Hidalgo R.
3.5,1.28,3,2010-02-02,90,395,Saavedra Corvalan C.,0,1st Round,ATP250,Clay,359,143,Capdeville P.,0,Capdeville P.
2.75,1.4,3,2010-02-03,380,138,Mello R.,0,1st Round,ATP250,Clay,901,47,Cuevas P.,0,Mello R.
9.0,01.05,3,2010-02-03,633,71,Hernandez O.,0,1st Round,ATP250,Clay,2870,11,Gonzalez F.,0,Gonzalez F.
2.1,1.66,3,2010-02-03,220,208,Souza J.,0,2nd Round,ATP250,Clay,461,119,Riba P.,0,Souza J.
1.72,2.0,3,2010-02-03,380,138,Mello R.,0,2nd Round,ATP250,Clay,429,129,Martin A.,0,Martin A.
2.1,1.66,3,2010-02-03,483,112,Granollers M.,0,2nd Round,ATP250,Clay,739,61,Kubot L.,0,Granollers M.
9.0,01.05,3,2010-02-04,321,156,Ramirez-Hidalgo R.,0,2nd Round,ATP250,Clay,2870,11,Gonzalez F.,0,Gonzalez F.
1.36,3.0,3,2010-02-04,631,73,Luczak P.,0,2nd Round,ATP250,Clay,321,158,Marrero D.,0,Luczak P.
4.5,1.16,3,2010-02-04,621,77,Chela J.I.,0,2nd Round,ATP250,Clay,1250,29,Monaco J.,0,Monaco J.
1.14,5.0,3,2010-02-05,1121,35,Bellucci T.,0,2nd Round,ATP250,Clay,359,143,Capdeville P.,0,Bellucci T.
1.61,2.2,3,2010-02-05,429,129,Martin A.,0,Quarterfinals,ATP250,Clay,220,208,Souza J.,0,Souza J.
1.16,4.5,3,2010-02-05,1250,29,Monaco J.,0,Quarterfinals,ATP250,Clay,631,73,Luczak P.,0,Monaco J.
2.37,1.53,3,2010-02-05,608,79,Schwank E.,0,Quarterfinals,ATP250,Clay,1121,35,Bellucci T.,0,Bellucci T.
01.06,8.0,3,2010-02-06,2870,11,Gonzalez F.,0,Quarterfinals,ATP250,Clay,483,112,Granollers M.,0,Gonzalez F.
5.5,1.12,3,2010-02-06,220,208,Souza J.,0,Semifinals,ATP250,Clay,1250,29,Monaco J.,0,Monaco J.
4.0,1.22,3,2010-02-07,1121,35,Bellucci T.,0,Semifinals,ATP250,Clay,2870,11,Gonzalez F.,0,Bellucci T.
1.61,2.25,3,2010-02-08,1250,29,Monaco J.,0,The Final,ATP250,Clay,1121,35,Bellucci T.,0,Bellucci T.
1.2,4.33,3,2010-02-01,1180,32,Melzer J.,0,1st Round,ATP250,Hard,551,93,Brands D.,0,Melzer J.
2.25,1.57,3,2010-02-01,560,90,Kunitsyn I.,0,1st Round,ATP250,Hard,761,56,Rochus O.,0,Rochus O.
1.57,2.25,3,2010-02-01,441,124,Kukushkin M.,0,1st Round,ATP250,Hard,590,82,Zverev M.,0,Kukushkin M.
1.5,2.5,3,2010-02-01,880,50,Korolev E.,0,1st Round,ATP250,Hard,328,153,Dodig I.,0,Dodig I.
2.0,1.72,3,2010-02-01,525,102,Marchenko I.,0,1st Round,ATP250,Hard,494,109,Bolelli S.,0,Marchenko I.
3.75,1.25,3,2010-02-01,540,96,Schuettler R.,0,1st Round,ATP250,Hard,1220,31,Troicki V.,0,Troicki V.
1.5,2.5,3,2010-02-02,961,41,Becker B.,0,1st Round,ATP250,Hard,188,242,Vinciguerra A.,0,Becker B.
2.75,1.4,3,2010-02-02,575,87,Rochus C.,0,1st Round,ATP250,Hard,582,84,Petzschner P.,0,Petzschner P.
3.25,1.33,3,2010-02-02,627,75,Koellerer D.,0,1st Round,ATP250,Hard,507,105,Golubev A.,0,Koellerer D.
1.2,4.33,3,2010-02-02,277,176,Bozoljac I.,0,1st Round,ATP250,Hard,49,544,Jelenic P.,0,Jelenic P.
3.4,1.3,3,2010-02-02,703,65,Berrer M.,0,1st Round,ATP250,Hard,1060,36,Tipsarevic J.,0,Berrer M.
1.72,2.0,3,2010-02-02,255,191,Bemelmans R.,0,1st Round,ATP250,Hard,263,187,Sidorenko A.,0,Sidorenko A.
1.33,3.25,3,2010-02-03,1450,24,Ljubicic I.,0,1st Round,ATP250,Hard,744,60,Clement A.,0,Ljubicic I.
10.0,01.04,3,2010-02-03,591,81,Hajek J.,0,1st Round,ATP250,Hard,2970,10,Cilic M.,0,Cilic M.
1.83,1.83,3,2010-02-03,525,102,Marchenko I.,0,2nd Round,ATP250,Hard,328,153,Dodig I.,0,Marchenko I.
2.5,1.5,3,2010-02-03,761,56,Rochus O.,0,2nd Round,ATP250,Hard,1180,32,Melzer J.,0,Melzer J.
1.28,3.5,3,2010-02-03,1220,31,Troicki V.,0,2nd Round,ATP250,Hard,441,124,Kukushkin M.,0,Troicki V.
5.0,1.14,3,2010-02-04,49,544,Jelenic P.,0,2nd Round,ATP250,Hard,703,65,Berrer M.,0,Berrer M.
2.1,1.66,3,2010-02-04,582,84,Petzschner P.,0,2nd Round,ATP250,Hard,961,41,Becker B.,0,Petzschner P.
1.25,3.75,3,2010-02-04,1450,24,Ljubicic I.,0,2nd Round,ATP250,Hard,632,72,Lacko L.,0,Lacko L.
01.05,9.0,3,2010-02-04,2970,10,Cilic M.,0,2nd Round,ATP250,Hard,627,75,Koellerer D.,0,Cilic M.
5.0,1.14,3,2010-02-04,263,187,Sidorenko A.,0,2nd Round,ATP250,Hard,1150,33,Karlovic I.,0,Karlovic I.
2.5,1.5,3,2010-02-05,703,65,Berrer M.,0,Quarterfinals,ATP250,Hard,1220,31,Troicki V.,0,Berrer M.
1.66,2.1,3,2010-02-05,632,72,Lacko L.,0,Quarterfinals,ATP250,Hard,582,84,Petzschner P.,0,Petzschner P.
1.28,3.5,3,2010-02-05,2970,10,Cilic M.,0,Quarterfinals,ATP250,Hard,1150,33,Karlovic I.,0,Cilic M.
3.25,1.33,3,2010-02-05,525,102,Marchenko I.,0,Quarterfinals,ATP250,Hard,1180,32,Melzer J.,0,Melzer J.
1.14,5.0,3,2010-02-06,2970,10,Cilic M.,0,Semifinals,ATP250,Hard,1180,32,Melzer J.,0,Cilic M.
2.25,1.57,3,2010-02-06,582,84,Petzschner P.,0,Semifinals,ATP250,Hard,703,65,Berrer M.,0,Berrer M.
1.1,7.0,3,2010-02-07,2970,10,Cilic M.,0,The Final,ATP250,Hard,703,65,Berrer M.,0,Cilic M.
2.25,1.57,3,2010-02-08,506,108,Ventura S.,0,1st Round,ATP250,Clay,601,81,Gimeno-Traver D.,0,Gimeno-Traver D.
1.33,3.25,3,2010-02-08,1265,30,Montanes A.,0,1st Round,ATP250,Clay,729,64,Greul S.,0,Montanes A.
2.2,1.61,3,2010-02-08,580,84,Lorenzi P.,0,1st Round,ATP250,Clay,394,135,Mello R.,0,Mello R.
1.72,2.0,3,2010-02-09,453,124,Machado R.,0,1st Round,ATP250,Clay,565,89,Daniel M.,0,Machado R.
2.25,1.57,3,2010-02-09,707,65,Starace P.,0,1st Round,ATP250,Clay,950,41,Andreev I.,0,Andreev I.
1.36,3.0,3,2010-02-09,537,99,Massu N.,0,1st Round,ATP250,Clay,138,308,Dutra Silva R.,0,Massu N.
2.2,1.61,3,2010-02-09,302,163,Andujar P.,0,1st Round,ATP250,Clay,565,88,Gil F.,0,Gil F.
2.0,1.72,3,2010-02-09,605,80,Chela J.I.,0,1st Round,ATP250,Clay,649,72,Luczak P.,0,Chela J.I.
2.25,1.57,3,2010-02-09,219,211,Volandri F.,0,1st Round,ATP250,Clay,813,50,Cuevas P.,0,Cuevas P.
1.57,2.25,3,2010-02-09,1555,22,Ferrero J.C.,0,1st Round,ATP250,Clay,645,74,Schwank E.,0,Ferrero J.C.
2.25,1.57,3,2010-02-09,253,190,Hocevar R.,0,1st Round,ATP250,Clay,148,295,Berlocq C.,0,Berlocq C.
1.5,2.5,3,2010-02-09,755,57,Fognini F.,0,1st Round,ATP250,Clay,515,102,Vassallo-Arguello M.,0,Fognini F.
5.0,1.14,3,2010-02-10,414,131,Alves T.,0,1st Round,ATP250,Clay,1351,28,Bellucci T.,0,Bellucci T.
1.5,2.5,3,2010-02-10,759,56,Kubot L.,0,1st Round,ATP250,Clay,633,75,Hernandez O.,0,Kubot L.
2.25,1.57,3,2010-02-10,322,155,Souza J.,0,1st Round,ATP250,Clay,905,44,Hanescu V.,0,Hanescu V.
1.36,3.0,3,2010-02-10,950,41,Andreev I.,0,2nd Round,ATP250,Clay,453,124,Machado R.,0,Andreev I.
2.37,1.53,3,2010-02-10,565,88,Gil F.,0,2nd Round,ATP250,Clay,813,50,Cuevas P.,0,Cuevas P.
3.25,1.33,3,2010-02-10,148,295,Berlocq C.,0,2nd Round,ATP250,Clay,605,80,Chela J.I.,0,Berlocq C.
3.75,1.25,3,2010-02-11,537,99,Massu N.,0,2nd Round,ATP250,Clay,1555,22,Ferrero J.C.,0,Ferrero J.C.
3.0,1.36,3,2010-02-12,394,135,Mello R.,0,2nd Round,ATP250,Clay,905,44,Hanescu V.,0,Mello R.
5.5,1.12,3,2010-02-12,601,81,Gimeno-Traver D.,0,2nd Round,ATP250,Clay,1351,28,Bellucci T.,0,Bellucci T.
1.8,1.9,3,2010-02-12,755,57,Fognini F.,0,2nd Round,ATP250,Clay,508,105,Granollers M.,0,Fognini F.
1.33,3.25,3,2010-02-12,1265,30,Montanes A.,0,2nd Round,ATP250,Clay,759,56,Kubot L.,0,Kubot L.
1.57,2.25,3,2010-02-12,950,41,Andreev I.,0,Quarterfinals,ATP250,Clay,813,50,Cuevas P.,0,Andreev I.
4.0,1.22,3,2010-02-12,148,295,Berlocq C.,0,Quarterfinals,ATP250,Clay,1555,22,Ferrero J.C.,0,Ferrero J.C.
1.83,1.83,3,2010-02-12,759,56,Kubot L.,0,Quarterfinals,ATP250,Clay,755,57,Fognini F.,0,Kubot L.
1.16,4.5,3,2010-02-13,1351,28,Bellucci T.,0,Quarterfinals,ATP250,Clay,394,135,Mello R.,0,Mello R.
2.25,1.57,3,2010-02-13,759,56,Kubot L.,0,Semifinals,ATP250,Clay,950,41,Andreev I.,0,Kubot L.
3.75,1.25,3,2010-02-14,394,135,Mello R.,0,Semifinals,ATP250,Clay,1555,22,Ferrero J.C.,0,Ferrero J.C.
1.36,3.2,3,2010-02-14,1555,22,Ferrero J.C.,0,The Final,ATP250,Clay,759,56,Kubot L.,0,Ferrero J.C.
2.62,1.44,3,2010-02-08,356,142,Bohli S.,0,1st Round,ATP500,Hard,900,46,Seppi A.,0,Seppi A.
3.0,1.36,3,2010-02-08,739,63,Mayer F.,0,1st Round,ATP500,Hard,1060,37,Tipsarevic J.,0,Mayer F.
4.5,1.16,3,2010-02-08,745,60,Serra F.,0,1st Round,ATP500,Hard,3375,8,Soderling R.,0,Soderling R.
1.33,3.25,3,2010-02-08,2005,15,Robredo T.,0,1st Round,ATP500,Hard,105,361,Haase R.,0,Robredo T.
1.72,2.0,3,2010-02-08,549,92,Zverev M.,0,1st Round,ATP500,Hard,191,245,Sijsling I.,0,Sijsling I.
2.25,1.57,3,2010-02-09,781,54,Chiudinelli M.,0,1st Round,ATP500,Hard,662,70,Llodra M.,0,Chiudinelli M.
1.57,2.25,3,2010-02-09,894,47,Garcia-Lopez G.,0,1st Round,ATP500,Hard,380,138,Ilhan M.,0,Ilhan M.
2.37,1.53,3,2010-02-09,1004,38,Benneteau J.,0,1st Round,ATP500,Hard,1450,24,Ljubicic I.,0,Benneteau J.
3.25,1.33,3,2010-02-09,591,83,Hajek J.,0,1st Round,ATP500,Hard,596,82,De Bakker T.,0,De Bakker T.
1.4,2.75,3,2010-02-09,1770,20,Youzhny M.,0,1st Round,ATP500,Hard,507,106,Golubev A.,0,Youzhny M.
2.1,1.66,3,2010-02-10,744,61,Clement A.,0,1st Round,ATP500,Hard,743,62,Berrer M.,0,Berrer M.
1.22,4.0,3,2010-02-10,2520,13,Monfils G.,0,1st Round,ATP500,Hard,772,55,Rochus O.,0,Monfils G.
4.33,1.2,3,2010-02-10,1195,33,Lopez F.,0,1st Round,ATP500,Hard,5290,6,Davydenko N.,0,Davydenko N.
1.9,1.8,3,2010-02-10,1080,36,Baghdatis M.,0,1st Round,ATP500,Hard,800,52,Blake J.,0,Baghdatis M.
9.0,01.05,3,2010-02-10,191,245,Sijsling I.,0,2nd Round,ATP500,Hard,3375,8,Soderling R.,0,Soderling R.
2.5,1.5,3,2010-02-10,739,63,Mayer F.,0,2nd Round,ATP500,Hard,2005,15,Robredo T.,0,Mayer F.
4.5,1.16,3,2010-02-11,380,138,Ilhan M.,0,2nd Round,ATP500,Hard,1770,20,Youzhny M.,0,Youzhny M.
1.2,4.33,3,2010-02-11,2520,13,Monfils G.,0,2nd Round,ATP500,Hard,596,82,De Bakker T.,0,Monfils G.
2.5,1.5,3,2010-02-11,743,62,Berrer M.,0,2nd Round,ATP500,Hard,1004,38,Benneteau J.,0,Benneteau J.
01.05,9.0,3,2010-02-11,8310,2,Djokovic N.,0,2nd Round,ATP500,Hard,781,54,Chiudinelli M.,0,Djokovic N.
3.4,1.3,3,2010-02-11,1080,36,Baghdatis M.,0,2nd Round,ATP500,Hard,5290,6,Davydenko N.,0,Davydenko N.
1.53,2.37,3,2010-02-11,1225,32,Melzer J.,0,2nd Round,ATP500,Hard,900,46,Seppi A.,0,Melzer J.
3.5,1.28,3,2010-02-12,1004,38,Benneteau J.,0,Quarterfinals,ATP500,Hard,3375,8,Soderling R.,0,Soderling R.
01.07,7.5,3,2010-02-12,5290,6,Davydenko N.,0,Quarterfinals,ATP500,Hard,1225,32,Melzer J.,0,Davydenko N.
1.57,2.25,3,2010-02-12,2520,13,Monfils G.,0,Quarterfinals,ATP500,Hard,1770,20,Youzhny M.,0,Youzhny M.
2.37,1.53,3,2010-02-13,3375,8,Soderling R.,0,Semifinals,ATP500,Hard,5290,6,Davydenko N.,0,Soderling R.
1.14,5.0,3,2010-02-13,8310,2,Djokovic N.,0,Semifinals,ATP500,Hard,1770,20,Youzhny M.,0,Youzhny M.
1.53,2.37,3,2010-02-08,901,45,Sela D.,0,1st Round,ATP250,Hard,532,100,Giraldo S.,0,Sela D.
5.0,1.14,3,2010-02-08,123,332,Poerschke L.,0,1st Round,ATP250,Hard,433,129,Nieminen J.,0,Nieminen J.
2.37,1.53,3,2010-02-08,627,76,Mayer L.,0,1st Round,ATP250,Hard,539,98,Gulbis E.,0,Mayer L.
2.75,1.4,3,2010-02-08,126,326,Harrison R.,0,1st Round,ATP250,Hard,540,96,Istomin D.,0,Istomin D.
1.4,2.75,3,2010-02-09,623,77,Dent T.,0,1st Round,ATP250,Hard,171,263,Bogomolov A.,0,Dent T.
